id,Label,Tipo,Asignatura,Unidad,Semestre,Competencia,Nivel_Dominio_formativo,Ciclo_formativo,Nivel_Logro_Aprendizaje,Linea_formativa
1245,- Ejercitación en laboratorio de computación de SW SPSS para elaboración de base de datos e ingreso de datos de distintos tipos de variables: - Usos del SPSS - Ejercitar las principales pruebas de confiabilidad en la investigación cuantitativa Ejercitación en laboratorio de computación de SW SPSS  para aplicación de prueba de confiabilidad: - Tipos de validez y confiabilidad,Contenido,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1246,"RA_142_U1.5: Practicar en el SW SPSS, el ingreso de información de distintos tipos de variables y sus niveles de medición. ",R_A,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1247,"- Identificación de distintos tipos de representación gráfica de variables continuas: - Análisis descriptivo de datos en procesos de investigación - Estadística descriptiva de variables continuas  - Representación gráfica - Diagrama de barras - Histograma - Gráfico de cajas - Proporciones, porcentajes y tasas ",Contenido,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1248,RA_142_U2.1:  Distinguir las principales etapas a desarrollar en procesos de análisis de datos descriptivos,R_A,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1249,- Identificación de distintos tipos de medidas de tendencia central o de dispersión: - Medidas de tendencia central - La media - La mediana - La moda - Medidas de dispersión - Rango - Desviación cuadrática estándar - Desviación estándar - Distribución de percentiles - Medias de signo o tendencia de la dispersión - Coeficiente de Pearson,Contenido,TSO_142,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1250,RA_142_U2.2:  Distinguir las principales medidas de tendencia central y de dispersión a utilizar en el análisis de datos descriptivos ,R_A,TSO_142,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1251,"- Identificación de distintos tipos de representación gráfica de variables cualitativas: - Estadística descriptiva de variables cuantitativas - Frecuencia observada, proporciones, porcentajes - Representación gráfica: diagrama de barras, gráficos de sectores",Contenido,TSO_142,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1252,RA_142_U2.3: Identificar los principales usos de la estadística en el análisis descriptivo de variables cuantitativa.,R_A,TSO_142,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1253,"- Identificación en SW SPSS de las aplicaciones de  estadística descriptiva de variables continuas: - Representación gráfica - Diagrama de barras - Histograma - Gráfico de cajas - Proporciones, porcentajes y tasas",Contenido,TSO_142,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1254,RA_142_U2.4: Identificar los principales usos de la estadística en el análisis descriptivo de variables cuantitativa. ,R_A,TSO_142,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1255,- Identificación en SW SPSS de las aplicaciones de medidas de tendencia central: media; mediana y moda.,Contenido,TSO_142,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1256,- Identificación en SW SPSS de las aplicaciones de medidas de dispersión: Rango; Desviación cuadrática estándar; Desviación estándar; Distribución de percentiles; Medias de signo o tendencia de la dispersión y Coeficiente de Pearson.,Contenido,TSO_142,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1257,RA_142_U2.5: Practicar las principales medidas de tendencia central y de dispersión a utilizar en el análisis de datos descriptivos ,R_A,TSO_142,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1258,"- Identificación en SW SPSS de las aplicaciones de estadística descriptiva de variables cualitativas:  - Frecuencia observada, proporciones, porcentajes - Representación gráfica: diagrama de barras, gráficos de sectores ",Contenido,TSO_142,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1259,RA_142_U2.6: Ejercitar los principales usos de la estadística en el análisis descriptivo de variables cualitativas.,R_A,TSO_142,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1260,- Identificación en SW SPSS de las siguientes aplicaciones: Tablas de contingencia y Representación gráfica para hacer análisis de datos descriptivos bivariados,Contenido,TSO_142,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1261,RA_142_U2.7: Ejercitar los principales usos de la estadística en el análisis descriptivo de variables cualitativas.,R_A,TSO_142,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1262,"- Conceptualizaciones de inferencia estadística, probabilidad e intervalo de confianza",Contenido,TSO_142,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1263,- Proceso de prueba de hipótesis,Contenido,TSO_142,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1264,- Análisis inferencial de datos en procesos de investigación,Contenido,TSO_142,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1265,- Prueba de hipótesis acerca de la relación entre variables bajo el supuesto de normalidad: Correlación de Pearson,Contenido,TSO_142,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1266,RA_142_U3.1:  Identificar las principales pruebas de estadística inferencial ,R_A,TSO_142,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1267,- Análisis de la aplicación de pruebas de hipótesis de diferencia de grupos: - Prueba t de Student - Anova de un factor - Anova factorial,Contenido,TSO_142,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1268,RA_142_U3.2: Distinguir algunas pruebas de hipótesis de diferencia de grupos bajo el supuesto de normalidad.,R_A,TSO_142,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1269,- Ejercitación en SW SPSS de las principales pruebas de estadística inferencial:,Contenido,TSO_142,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1270,- Identificación en SW SPSS de las siguientes aplicaciones: - Probabilidad e intervalo de confianza - Proceso de prueba de hipótesis,Contenido,TSO_142,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1271,RA_142_U3.3:  Practicar las principales pruebas de estadística inferencial ,R_A,TSO_142,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1272,- Ejercitación en SW SPSS de Correlación de Pearson:  - Identificación en SW SPSS de las siguientes aplicaciones: - Correlación de Pearson ,Contenido,TSO_142,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1273,RA_142_U3.4: Ejercitar prueba de hipótesis acerca de la relación entre variables bajo el supuesto de normalidad ,R_A,TSO_142,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1274,- Ejercitación en SW SPSS de las aplicaciones: Prueba t de Student; Anova de un factor; Anova factorial: - Identificación en SW SPSS de las siguientes aplicaciones: - Prueba t de Student - Anova de un factor - Anova factorial,Contenido,TSO_142,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1275,RA_142_U3.5: Practicar pruebas de hipótesis de diferencia de grupos bajo el supuesto de normalidad. ,R_A,TSO_142,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1276,"- Datos cualitativos, su ubicación y aportes al interior de los paradigmas de investigación.",Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1277,- Generación de datos,Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1278,- Tipos de datos cualitativos,Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1279,- La importancia del software para el análisis de datos,Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1280,RA_112_U1.1:  Relacionar el análisis de datos con paradigmas de investigación social,R_A,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1281,- Producción y manejo de los datos recolectados,Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1282,- Proceso V/S análisis final,Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1283,- Enfoques generales para el análisis de datos de contenido y análisis de discurso,Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1284,"- Etapas en el análisis de datos cualitativo: Describir, Clasificar e Integrar",Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1285,RA_112_U1.2:  Distinguir las etapas del análisis de datos y los enfoques de base,R_A,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1286,- Tipos de datos cualitativos y su documentación.,Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1287,- Tipo de datos producidos por la investigación. Consecuencias para el análisis,Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1288,"- Documentación de los datos: registro, transcripción y edición",Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1289,RA_112_U1.3:  Determinar las operaciones básicas que se requieren para el manejo de los datos cualitativos ,R_A,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1290,- Realizar análisis cualitativo en diversos ejemplos de datos de este tipo.,Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1291,- Características del análisis cualitativo y sus etapas según enfoques de base.,Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1292,RA_112_U1.4:  Ejercitar características de los análisis de datos cualitativos ,R_A,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1293,- Sintetizar información sobre las etapas del análisis de datos cualitativos.,Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1294,- Etapas del análisis de datos cualitativos según su enfoque de base,Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1295,"RA_112_U1.5:  Ejercitar las etapas, según el enfoque de base",R_A,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1296,"- Manejo de los datos, eficiencia versus fidelidad.",Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1297,- Características de los tipos de datos y documentación,Contenido,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1298,RA_112_U1.6:  Ejercitar las operaciones básicas del manejo de los datos cualitativos,R_A,TSO_112,1,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1299,"- Inicios y desarrollos de la teoría, ámbitos de aplicación",Contenido,TSO_112,2,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1300,- El método de comparación constante,Contenido,TSO_112,2,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1301,- El método de hacer preguntas,Contenido,TSO_112,2,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1302,- Procedimientos de microanálisis o análisis línea por línea,Contenido,TSO_112,2,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1303,- Categorización línea por línea a partir de la definición de unidades de sentido.,Contenido,TSO_112,2,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1304,"RA_112_U2.1:  Revisar los conceptos introductorios de la teoría fundamentada, como aproximación al análisis de datos ",R_A,TSO_112,2,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1305,- Construcción de los tres momentos de codificación de la Teoría Fundamentada y uso de SW Nvivo como instrumento de apoyo en la investigación cualitativa:,Contenido,TSO_112,2,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1306,"- Codificación abierta: conceptualización, construcción de categorías y establecimientos de propiedades y dimensiones",Contenido,TSO_112,2,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1307,"- Codificación Axial: Esquemas de categorías o subcategorías, paradigmas o esquemas organizativos de análisis (Condiciones, Acciones / Interacciones y consecuencias).",Contenido,TSO_112,2,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1308,"- Codificación Selectiva: Categoría Selectiva o central de un texto, integración teórica.",Contenido,TSO_112,2,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1309,"RA_112_U2.2:  Aplicar los procedimientos de la codificación abierta, axial y selectiva de acuerdo a los lineamientos de la Teoría Fundamentada ",R_A,TSO_112,2,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1310,"- Aplicación y ejercitación en el SW NVivo los momentos del análisis de datos, desde la teoría fundamentada:  - Codificación abierta: aplicación de procedimientos de conceptualización, construcción del proceso de categorías y determinación de propiedades y dimensiones  - Codificación axial: construcción de diagramas y subcategorías con conectores de sentido y elaboración de esquemas organizativos de datos.  - Codificación selectiva: determinación de una categoría central, elaboración de discusión y generación de modelos y teoría",Contenido,TSO_112,2,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1311,"RA_112_U2.3: Aplicar los momentos de codificación de la Teoría Fundamentada, extrayendo formulaciones claves, que permitan articular analíticamente el material. ",R_A,TSO_112,2,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1312,- Procedimientos para el tratamiento de datos a través  de Nvivo.,Contenido,TSO_112,3,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1313,- Procedimientos para la exposición y análisis de datos a través de Nvivo.,Contenido,TSO_112,3,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1314,RA_112_U3.1:  Utilizar procedimientos escritos y gráficos para apoyar el proceso de codificación y análisis de casos ,R_A,TSO_112,3,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1315,- Integración final como parte del proceso analítico,Contenido,TSO_112,3,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1316,- Relacionar datos,Contenido,TSO_112,3,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1317,- Conexión de datos,Contenido,TSO_112,3,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1318,- Estrategias para hacer sentido: Propuestas Huberman y Miles,Contenido,TSO_112,3,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1319,- Estrategias para corroborar evidencia (Huberman y Miles; Ian Dey),Contenido,TSO_112,3,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1320,RA_112_U3.2:  Integrar los datos cualitativos en un esquema interpretativo que permita dar sentidos al corpus textual ,R_A,TSO_112,3,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
1321,- Elaboración de resultados y conclusiones del informe final de investigación: - Control de calidad de las conclusiones - Producción y redacción del informe final,Contenido,TSO_112,3,7,6,Intermedio,Profesional,N3-Aplicar,Investigación
